"","adm_0_name","adm_1_name","adm_2_name","full_name","ISO_A0","FAO_GAUL_code","RNE_iso_code","calendar_start_date","calendar_end_date","Year","dengue_total","UUID","source_cat","S_res","T_res"
"109948","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2015-07-19","2015-07-25",2015,5080,"0bf8e970-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109949","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2015-07-26","2015-08-01",2015,5720,"0bf8e970-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109950","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2015-08-02","2015-08-08",2015,6525,"0bf8e970-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109951","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2015-08-09","2015-08-15",2015,6857,"0bf8e970-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109952","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2015-08-16","2015-08-22",2015,6810,"0bf8e970-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109953","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2015-08-23","2015-08-29",2015,7095,"0bf8e970-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109954","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2015-08-30","2015-09-05",2015,6716,"0bf8e970-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109955","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2015-09-06","2015-09-12",2015,7545,"0bf8e970-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109956","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2015-09-13","2015-09-19",2015,7546,"0bf8e970-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109957","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2015-09-20","2015-09-26",2015,7523,"0bf8e970-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109958","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2015-09-27","2015-10-03",2015,8470,"0bf8e970-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109959","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2015-10-04","2015-10-10",2015,8849,"0bf8e970-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109960","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2015-10-11","2015-10-17",2015,8140,"0bf8e970-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109961","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2015-10-18","2015-10-24",2015,6957,"0bf8e970-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109962","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2015-10-25","2015-10-31",2015,6744,"0bf8e970-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109963","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2015-11-01","2015-11-07",2015,5940,"0bf8e970-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109964","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2015-11-08","2015-11-14",2015,3337,"0bf8e970-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109965","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2015-11-15","2015-11-21",2015,545,"0bf8e970-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109966","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-01-03","2016-01-09",2016,5492,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109967","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-01-10","2016-01-16",2016,3779,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109968","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-01-17","2016-01-23",2016,4256,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109969","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-01-24","2016-01-30",2016,3876,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109970","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-01-31","2016-02-06",2016,3527,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109971","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-02-07","2016-02-13",2016,3242,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109972","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-02-14","2016-02-20",2016,3052,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109973","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-02-21","2016-02-27",2016,2736,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109974","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-02-28","2016-03-05",2016,2482,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109975","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-03-06","2016-03-12",2016,2451,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109976","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-03-13","2016-03-19",2016,2198,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109977","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-03-20","2016-03-26",2016,1913,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109978","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-03-27","2016-04-02",2016,1946,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109979","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-04-03","2016-04-09",2016,1819,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109980","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-04-10","2016-04-16",2016,1566,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109981","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-04-17","2016-04-23",2016,1567,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109982","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-04-24","2016-04-30",2016,1599,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109983","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-05-01","2016-05-07",2016,1410,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109984","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-05-08","2016-05-14",2016,1569,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109985","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-05-15","2016-05-21",2016,1538,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109986","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-05-22","2016-05-28",2016,1571,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109987","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-05-29","2016-06-04",2016,2016,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109988","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-06-05","2016-06-11",2016,2366,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109989","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-06-12","2016-06-18",2016,2938,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109990","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-06-19","2016-06-25",2016,3510,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109991","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-06-26","2016-07-02",2016,4050,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109992","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-07-03","2016-07-09",2016,4591,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109993","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-07-10","2016-07-16",2016,5481,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109994","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-07-17","2016-07-23",2016,7005,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109995","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-07-24","2016-07-30",2016,8276,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109996","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-07-31","2016-08-06",2016,8975,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109997","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-08-07","2016-08-13",2016,8849,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109998","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-08-14","2016-08-20",2016,8437,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"109999","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-08-21","2016-08-27",2016,8723,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110000","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-08-28","2016-09-03",2016,8089,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110001","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-09-04","2016-09-10",2016,7074,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110002","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-09-11","2016-09-17",2016,6789,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110003","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-09-18","2016-09-24",2016,6155,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110004","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-09-25","2016-10-01",2016,4949,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110005","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-10-02","2016-10-08",2016,4569,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110006","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-10-09","2016-10-15",2016,4061,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110007","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-10-16","2016-10-22",2016,2919,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110008","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-10-23","2016-10-29",2016,1619,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110009","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2016-10-30","2016-11-05",2016,286,"0bf8e982-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110010","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-01-01","2017-01-07",2017,3872,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110011","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-01-08","2017-01-14",2017,3460,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110012","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-01-15","2017-01-21",2017,3104,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110013","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-01-22","2017-01-28",2017,2996,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110014","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-01-29","2017-02-04",2017,2832,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110015","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-02-05","2017-02-11",2017,2642,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110016","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-02-12","2017-02-18",2017,2312,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110017","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-02-19","2017-02-25",2017,2149,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110018","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-02-26","2017-03-04",2017,2069,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110019","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-03-05","2017-03-11",2017,1906,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110020","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-03-12","2017-03-18",2017,1577,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110021","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-03-19","2017-03-25",2017,1718,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110022","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-03-26","2017-04-01",2017,1416,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110023","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-04-02","2017-04-08",2017,1474,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110024","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-04-09","2017-04-15",2017,1201,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110025","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-04-16","2017-04-22",2017,1258,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110026","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-04-23","2017-04-29",2017,1206,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110027","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-04-30","2017-05-06",2017,1181,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110028","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-05-07","2017-05-13",2017,1212,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110029","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-05-14","2017-05-20",2017,1242,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110030","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-05-21","2017-05-27",2017,1106,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110031","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-05-28","2017-06-03",2017,1219,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110032","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-06-04","2017-06-10",2017,1748,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110033","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-06-11","2017-06-17",2017,2110,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110034","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-06-18","2017-06-24",2017,2472,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110035","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-06-25","2017-07-01",2017,2723,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110036","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-07-02","2017-07-08",2017,3141,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110037","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-07-09","2017-07-15",2017,3420,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110038","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-07-16","2017-07-22",2017,4197,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110039","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-07-23","2017-07-29",2017,4642,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110040","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-07-30","2017-08-05",2017,4977,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110041","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-08-06","2017-08-12",2017,6334,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110042","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-08-13","2017-08-19",2017,6060,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110043","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-08-20","2017-08-26",2017,5593,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110044","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-08-27","2017-09-02",2017,4794,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110045","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-09-03","2017-09-09",2017,4797,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110046","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-09-10","2017-09-16",2017,4025,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110047","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-09-17","2017-09-23",2017,3807,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110048","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-09-24","2017-09-30",2017,3422,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110049","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-10-01","2017-10-07",2017,3120,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110050","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-10-08","2017-10-14",2017,2985,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110051","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-10-15","2017-10-21",2017,2822,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110052","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-10-22","2017-10-28",2017,3129,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110053","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-10-29","2017-11-04",2017,2634,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110054","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-11-05","2017-11-11",2017,2747,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110055","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-11-12","2017-11-18",2017,2363,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110056","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-11-19","2017-11-25",2017,1370,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110057","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-11-26","2017-12-02",2017,350,"0bf8e983-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110058","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2017-12-31","2018-01-06",2017,2794,"0bf8e996-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110059","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2018-01-07","2018-01-13",2018,3211,"0bf8e996-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110060","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2018-01-14","2018-01-20",2018,3177,"0bf8e996-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110061","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2018-01-21","2018-01-27",2018,3067,"0bf8e996-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110062","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2018-01-28","2018-02-03",2018,2995,"0bf8e996-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110063","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2018-02-04","2018-02-10",2018,2696,"0bf8e996-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110064","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2018-02-11","2018-02-17",2018,2133,"0bf8e996-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110065","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2018-02-18","2018-02-24",2018,2287,"0bf8e996-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110066","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2018-02-25","2018-03-03",2018,2290,"0bf8e996-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110067","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2018-03-04","2018-03-10",2018,2142,"0bf8e996-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110068","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2018-03-11","2018-03-17",2018,1881,"0bf8e996-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110069","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2018-03-18","2018-03-24",2018,1469,"0bf8e996-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110070","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2018-03-25","2018-03-31",2018,1472,"0bf8e996-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110071","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2018-04-01","2018-04-07",2018,1437,"0bf8e996-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110072","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2018-04-08","2018-04-14",2018,1364,"0bf8e996-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110073","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2018-04-15","2018-04-21",2018,1367,"0bf8e996-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110074","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2018-04-22","2018-04-28",2018,1408,"0bf8e996-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110075","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2018-04-29","2018-05-05",2018,1411,"0bf8e996-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110076","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2018-05-06","2018-05-12",2018,1528,"0bf8e996-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110077","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2018-05-13","2018-05-19",2018,1757,"0bf8e996-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110078","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2018-05-20","2018-05-26",2018,1873,"0bf8e996-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
"110079","PHILIPPINES",NA,NA,"PHILIPPINES","PHL",196,"PHL","2018-05-27","2018-06-02",2018,2103,"0bf8e996-047d-11ee-8000-15aefd45bf83","ASIA_WHO","Admin0","Week"
