"adm_0_name","adm_0_code","adm_1_name","adm_1_code","adm_2_name","adm_2_code","calendar_start_date","calendar_end_date","dengue_total","UUID","source_cat"
"Bahamas",20,NA,NA,NA,NA,"2010-01-01","2010-12-31",8,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bahamas",20,NA,NA,NA,NA,"2011-01-01","2011-12-31",7000,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bahamas",20,NA,NA,NA,NA,"2012-01-01","2012-12-31",3,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"1977-01-01","1977-12-31",1000,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"1980-01-01","1980-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"1981-01-01","1981-12-31",6,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"1982-01-01","1982-12-31",99,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"1983-01-01","1983-12-31",63,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"1984-01-01","1984-12-31",63,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"1985-01-01","1985-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"1986-01-01","1986-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"1987-01-01","1987-12-31",78,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"1988-01-01","1988-12-31",10,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"1989-01-01","1989-12-31",45,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"1990-01-01","1990-12-31",236,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"1991-01-01","1991-12-31",21,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"1992-01-01","1992-12-31",4,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"1993-01-01","1993-12-31",55,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"1994-01-01","1994-12-31",114,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"1995-01-01","1995-12-31",978,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"1996-01-01","1996-12-31",130,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"1997-01-01","1997-12-31",202,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"1998-01-01","1998-12-31",852,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"1999-01-01","1999-12-31",704,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"2000-01-01","2000-12-31",744,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"2001-01-01","2001-12-31",1057,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"2002-01-01","2002-12-31",740,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"2003-01-01","2003-12-31",557,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"2004-01-01","2004-12-31",349,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"2005-01-01","2005-12-31",320,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"2006-01-01","2006-12-31",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"2007-01-01","2007-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"2008-01-01","2008-12-31",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"2009-01-01","2009-12-31",55,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"2010-01-01","2010-12-31",2917,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"2011-01-01","2011-12-31",745,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Barbados",24,NA,NA,NA,NA,"2012-01-01","2012-12-31",912,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"1978-01-01","1978-12-31",1000,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"1980-01-01","1980-12-31",4,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"1981-01-01","1981-12-31",7,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"1982-01-01","1982-12-31",482,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"1983-01-01","1983-12-31",26,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"1984-01-01","1984-12-31",127,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"1985-01-01","1985-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"1986-01-01","1986-12-31",5,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"1987-01-01","1987-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"1988-01-01","1988-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"1989-01-01","1989-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"1990-01-01","1990-12-31",2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"1991-01-01","1991-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"1992-01-01","1992-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"1995-01-01","1995-12-31",107,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"1996-01-01","1996-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"1997-01-01","1997-12-31",210,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"1998-01-01","1998-12-31",18,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"1999-01-01","1999-12-31",3,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"2000-01-01","2000-12-31",4,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"2001-01-01","2001-12-31",3,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"2002-01-01","2002-12-31",41,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"2003-01-01","2003-12-31",9,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"2004-01-01","2004-12-31",2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"2005-01-01","2005-12-31",380,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"2006-01-01","2006-12-31",9,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"2007-01-01","2007-12-31",40,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"2008-01-01","2008-12-31",23,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"2009-01-01","2009-12-31",1457,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"2010-01-01","2010-12-31",2178,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"2011-01-01","2011-12-31",469,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Belize",28,NA,NA,NA,NA,"2012-01-01","2012-12-31",1421,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bermuda",30,NA,NA,NA,NA,"1995-01-01","1995-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bermuda",30,NA,NA,NA,NA,"1996-01-01","1996-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bermuda",30,NA,NA,NA,NA,"1997-01-01","1997-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bermuda",30,NA,NA,NA,NA,"1998-01-01","1998-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bermuda",30,NA,NA,NA,NA,"1999-01-01","1999-12-31",3,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bermuda",30,NA,NA,NA,NA,"2000-01-01","2000-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bermuda",30,NA,NA,NA,NA,"2001-01-01","2001-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bermuda",30,NA,NA,NA,NA,"2002-01-01","2002-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bermuda",30,NA,NA,NA,NA,"2003-01-01","2003-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bermuda",30,NA,NA,NA,NA,"2004-01-01","2004-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bermuda",30,NA,NA,NA,NA,"2005-01-01","2005-12-31",2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bermuda",30,NA,NA,NA,NA,"2006-01-01","2006-12-31",2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bermuda",30,NA,NA,NA,NA,"2007-01-01","2007-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bermuda",30,NA,NA,NA,NA,"2008-01-01","2008-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bermuda",30,NA,NA,NA,NA,"2009-01-01","2009-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bermuda",30,NA,NA,NA,NA,"2010-01-01","2010-12-31",2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bermuda",30,NA,NA,NA,NA,"2011-01-01","2011-12-31",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bermuda",30,NA,NA,NA,NA,"2012-01-01","2012-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"1980-01-01","1980-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"1981-01-01","1981-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"1982-01-01","1982-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"1983-01-01","1983-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"1984-01-01","1984-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"1985-01-01","1985-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"1986-01-01","1986-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"1987-01-01","1987-12-31",1994,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"1988-01-01","1988-12-31",4847,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"1989-01-01","1989-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"1990-01-01","1990-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"1991-01-01","1991-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"1992-01-01","1992-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"1993-01-01","1993-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"1994-01-01","1994-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"1995-01-01","1995-12-31",7,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"1996-01-01","1996-12-31",284,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"1997-01-01","1997-12-31",539,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"1998-01-01","1998-12-31",534,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"1999-01-01","1999-12-31",332,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"2000-01-01","2000-12-31",118,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"2001-01-01","2001-12-31",340,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"2002-01-01","2002-12-31",892,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"2003-01-01","2003-12-31",6548,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"2004-01-01","2004-12-31",7390,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"2005-01-01","2005-12-31",4292,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"2006-01-01","2006-12-31",2040,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"2007-01-01","2007-12-31",7332,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"2008-01-01","2008-12-31",3181,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"2009-01-01","2009-12-31",84047,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"2010-01-01","2010-12-31",5191,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"2011-01-01","2011-12-31",26681,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Bolivia",33,NA,NA,NA,NA,"2012-01-01","2012-12-31",42704,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"1999-01-01","1999-01-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"1999-02-01","1999-02-28",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"1999-03-01","1999-03-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"1999-04-01","1999-04-30",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"1999-05-01","1999-05-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"1999-06-01","1999-06-30",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"1999-07-01","1999-07-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"1999-08-01","1999-08-31",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"1999-09-01","1999-09-30",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"1999-10-01","1999-10-31",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"1999-11-01","1999-11-30",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"1999-12-01","1999-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2000-01-01","2000-01-31",22,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2000-02-01","2000-02-29",24,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2000-03-01","2000-03-31",38,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2000-04-01","2000-04-30",45,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2000-05-01","2000-05-31",93,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2000-06-01","2000-06-30",223,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2000-07-01","2000-07-31",333,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2000-08-01","2000-08-31",264,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2000-09-01","2000-09-30",170,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2000-11-01","2000-11-30",316,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2000-12-01","2000-12-31",589,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2001-01-01","2001-01-31",1539,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2001-02-01","2001-02-28",347,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2001-04-01","2001-04-30",98,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2001-05-01","2001-05-31",34,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2001-06-01","2001-06-30",49,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2001-07-01","2001-07-31",18,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2001-08-01","2001-08-31",13,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2001-09-01","2001-09-30",5,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2001-11-01","2001-11-30",176,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2001-12-01","2001-12-31",51,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2002-01-01","2002-01-31",81,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2002-03-01","2002-03-31",336,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2002-04-01","2002-04-30",115,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2002-05-01","2002-05-31",50,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2002-06-01","2002-06-30",19,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2002-07-01","2002-07-31",28,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2002-08-01","2002-08-31",17,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2002-09-01","2002-09-30",11,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2002-10-01","2002-10-31",26,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2002-11-01","2002-11-30",101,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2002-12-01","2002-12-31",164,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2003-01-01","2003-01-31",255,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2003-02-01","2003-02-28",287,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2003-03-01","2003-03-31",236,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2003-04-01","2003-04-30",165,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2003-05-01","2003-05-31",60,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2003-06-01","2003-06-30",25,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2003-07-01","2003-07-31",16,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2003-08-01","2003-08-31",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2004-01-01","2004-01-31",311,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2004-02-01","2004-02-29",377,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2004-03-01","2004-03-31",139,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2004-04-01","2004-04-30",57,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2004-05-01","2004-05-31",42,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2004-06-01","2004-06-30",112,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2004-07-01","2004-07-31",67,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2004-08-01","2004-08-31",52,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2004-09-01","2004-09-30",136,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2004-10-01","2004-10-31",398,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2004-11-01","2004-11-30",2708,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2004-12-01","2004-12-31",2609,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2005-01-01","2005-01-31",1978,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2005-02-01","2005-02-28",890,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2005-03-01","2005-03-31",1009,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Acre",665,NA,NA,"2005-04-01","2005-04-30",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Alagoas",666,NA,NA,"1993-01-01","1993-01-31",41,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Alagoas",666,NA,NA,"1993-02-01","1993-02-28",46,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Alagoas",666,NA,NA,"1993-03-01","1993-03-31",114,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Alagoas",666,NA,NA,"1993-04-01","1993-04-30",60,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Alagoas",666,NA,NA,"1993-05-01","1993-05-31",139,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Brazil",37,"Alagoas",666,NA,NA,"1993-06-01","1993-06-30",142,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
